recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,primarily_steam_deck,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played,author_deck_playtime_at_review,appid,fetch_date,total_reviews
166213551,schinese,一个赞封一个挂逼，这个游戏真的好玩，自由度很高而且怎么玩也玩不腻，可以来我们这里一起交流学习 Q群656305111.那些说被误封的其实都是看战局那些骗人广告刷钱开挂被封的，还有不要和挂逼一起玩任务，挂逼他们都用外挂跳前置改分红的，其实改分红刷任务就是刷钱 这样也会封号的 ，萌新注意这些就可以放心玩了,1716897683,1716897683,True,248,4,0.912015020847320557,0,True,False,False,False,76561199679234955,30,1,4958,2355,491,1731937323,,271590,20241127_154138,100
171721134,english,"This game is like a toxic relationship... I can't stop playing!
Here's why:
Loading screens are the real endgame. Seriously, I could write a novel in the time it takes to load into a lobby. (Shoutout to the guy who said 2/3 of his playtime is loading!)
GTA Online proves world peace is a myth. Between the griefers, the tryhards, and the flying bikes, it's basically a warzone out there.
Lester is... something else. Dude needs to chill.
The radio is fire, though. Better than any real-life station, hands down. Don't @ me.
Rockstar's been milking this cow for years... And you know what? I'll keep drinking that sweet, sweet milk.
10/10 would get banned again. (RIP to my 1000+ hour account).",1723169746,1723169746,True,284,90,0.910914480686187744,0,False,False,False,False,76561199208283990,108,33,4767,0,4767,1718678084,,271590,20241127_154138,100
152914585,russian,"Расстрелял пол города, убегал от полиции. Как скрылся пошел домой и начал играть в гта, все устраивает",1701766561,1701766561,True,513,157,0.958812952041625977,6,True,False,False,False,76561199163081506,0,11,15896,281,5702,1732042797,,271590,20241127_154138,100
172984971,schinese,"游戏很好，纵使新更新越来越屎，我也并不觉得生气，而是惋惜
这个游戏给我的意义十分巨大，将近十年前，我的电脑还很差，能拿来玩游戏的只有一台小小的Xbox 360老古董，我记得上面有许多游戏，而玩的最多的偏偏是GTA5
那时我还很小，一个任务得打半天，连警星都不会消，我舅舅便会来帮我，他好厉害啊，明明我打了好长时间的任务他却能很快地完成，消了半天的警星，只要把手柄给了他，过不了一会儿就消掉了，当时我觉得舅舅是世界上最厉害的人
后来他走了，30来岁，脑瘤，在当时很难治好
我也长大了，觉得游戏也没有很难了，也不常用Xbox玩Gta5了
2021年的时候，换了电脑，又买了一遍，现在OL也算是毕业了，成为了我小时候最敬佩的人的样子
前几天，我又把那台Xbox找了出来，想回味一下童年，却发现怎么也打不开了，它坏了，我的童年一并找不到了
对我舅舅的记忆也是
2024年7月26日，沈阳的雨下了一天，我对曾经我最敬佩的人的思念也持续了一天
舅舅啊，你当时最疼我了，可是为什么现在却不肯让我在梦里再见你一次呢？",1724337405,1724337405,True,434,11,0.957834362983703613,0,True,False,False,False,76561198798014482,72,1,17292,0,17266,1727088467,,271590,20241127_154138,100
172221946,schinese,一个赞封一个挂逼，这个游戏真的好玩，自由度很高而且怎么玩也玩不腻，可以来我们这里一起交流学习 Q群656305111.那些说被误封的其实都是看战局那些骗人广告刷钱开挂被封的，还有不要和挂逼一起玩任务，挂逼他们都用外挂跳前置改分红的，其实改分红刷任务就是刷钱 这样也会封号的 ，萌新注意这些就可以放心玩了,1723780273,1723780273,True,381,13,0.906443417072296143,0,True,False,False,False,76561198286349681,30,1,1084,0,782,1724077356,,271590,20241127_154138,100
173102059,schinese,"小学看唬芽小宇热游知道的GTA5,在这之前三部曲（玩的盗版）我都体验过，但都没有GTA5给我带来的震撼大，看了一会小宇直播，我就深深爱上了这款游戏，但那时候还不知道什么steam，在快吧游戏上下载了三天，我记得那天放学后就直奔电脑，看着桌面上的GTA5我的心都要激动的跳出来了，可现实很残酷，一系列的报错把我劝退（小时候也不懂）.
         此后的日子我时不时就记起来这款游戏，看着视频也就云完了剧情，但我心理远远不满足啊，终于在初二那年我爸答应我买了内存盘，我把CSGO的皮肤全卖了凑够了65,那天晚上我都睡不着觉别提有多激动了，凌晨时分我还蹑手蹑脚地看看下载了多少......第二天早上我迫不及待地打开游戏，看着屏幕上的“九年前，北洋克顿”，我的嘴角比AK都难压,不吃不喝一连玩了10h，我妈还以为我挂屋里了(XD)
          在暑假的尾巴我通关了，童年的“梦想”实现了，可我看着结局的崔佛(C结局)时心里却空虚了几分，“然后呢？”我心里默念.......唉，是这款游戏时不时让我想起温馨而又模糊的童年，那个燥热的下午、放学后的愉悦、打开电脑的激动、游戏中的开心、几个孩子在电脑面前的笑声........一切都是那么无忧无虑，可没有长不大的孩子，过不完的童年。生活的不顺是一生里不可或缺的一部分，可我也偶尔回想过去的人和事，躺在床上回想着那时看小宇直播GTA的画面，嘴角偶尔微微一笑，那是多么地惬意啊
  

  (PS:第一次写长文，写的不好轻喷）",1724421615,1724421660,True,280,28,0.903769075870513916,2,True,False,False,False,76561199223868512,0,14,10967,966,6134,1732343758,,271590,20241127_154138,100
178300633,schinese,玩线上喜欢开外挂的出生们你们好，我是雷军，我槽尼玛。随便开个战局不是被人追着打就是套模型，更离谱的是被传送和游戏崩溃。这些出生千万别用小米和苹果手机，否则我一定远程操控你的手机爆炸，炸死你们这群出生。,1730624714,1730624714,True,755,379,0.95319056510925293,0,False,False,False,False,76561198338446725,84,8,54754,0,54640,1730721421,,271590,20241127_154138,100
175886357,schinese,一个赞封一个挂逼，这个游戏真的好玩，自由度很高而且怎么玩也玩不腻，可以来我们这里一起交流学习 Q群656305111,1727453754,1727453754,True,163,2,0.893411099910736084,0,True,False,False,False,76561199642730354,0,1,5742,0,4512,1730036832,,271590,20241127_154138,100
166632803,russian,"запомните мальчишки и девчата.
вы можете пройти сюжетку
вы можете перейти в гта онлайн
вы можете стать eбaнным фармилой на кайо перико.
НО НИ В КОЕМ СЛУЧАЕ НЕ СТАНОВИТЕСЬ РПШЕРОМ, И НЕ ИГРАЙТЕ НА ПОМОЙНЫХ РП СЕРВЕРАХ ГДЕ ВАМ ЗА ЩЕКУ БУДУТ ДАВАТЬ ЗА ЛЮБУЮ ПРОВИННОСТЬ!",1717464088,1718048882,True,296,28,0.929581105709075928,0,True,False,False,False,76561198103046160,87,33,61757,73,61027,1732476641,,271590,20241127_154138,100
175880573,english,"Spend 370 Hours grinding cash
Rockstar detects too much cash and assumes its modded
banned
repeat 


10/10 would get banned again",1727448525,1727448525,True,161,71,0.876872062683105469,0,True,False,False,False,76561199218287424,11,8,25938,55,22867,1732341142,,271590,20241127_154138,100
172063814,schinese,线上模式不够真实，赚钱太慢了，我选的是个女性角色，明明只要结婚再离婚就能赚到一大笔钱，却只能靠做任务和工作打杂赚钱,1723578251,1723578251,True,938,741,0.873086690902709961,0,True,False,False,False,76561199351225929,9,3,904,0,904,1714855646,,271590,20241127_154138,100
168702363,english,"before i played this game i was lazy, suicidal, sad, and didnt do much aside sleeping. Nothing has changed but game is good.",1719848503,1719848503,True,609,463,0.912648200988769531,0,True,False,False,False,76561198268765024,966,786,26840,0,26840,1719843571,,271590,20241127_154138,100
164200585,brazilian,"●●●Gráficos●●●
🔳Calculadora
🔳Fliperama
🔳Aceitável
🔳Bonito
☑️Incrível
🔳Certamente Da Vinci é o diretor de arte do jogo

●●●Requisitos●●●
🔳Se transmite imagem, roda
🔳2 pilhas e um Relógio
🔳Um celular
🔳Um Pc médio
☑️Um Pc gamer
🔳I9 10900k e 4x Nvidia's RTX 3090 conectadas a uma usina nuclear

●●●História●●●
🔳Não procurei
🔳Mais chato que assistir novela
🔳Uma história legal
🔳Uma história boa e digna de atenção
☑️Uma Obra de Arte
🔳Red Dead Redemption ll encontrou um concorrente
🔳G.K. Chesterton escreveu junto com Tolkien (se prepare)

●●●Jogabilidade●●●
🔳Com as duas mãos amarradas dá fácil
🔳Aceitável (desamarra uma mão)
🔳Jogabilidade boa
☑️Jogabilidade ótima

●●●Complexidade●●●
🔳Até um papagaio consegue
🔳Campo minado é mais complexo
☑️Difícil de dominar
🔳É um jogo que precisa ser estudado
🔳Necessita-se de conhecimento quântico e atômico do espaço-tempo
🔳Leve um foguete à Lua, depois que conseguir, jogue esse jogo

●●●Dificuldade●●●
🔳A dificuldade é escolhida pelo jogador
🔳Uma formiga conseguiria
🔳Minecraft no Pacífico
☑️Feito para pessoas normais
🔳Quase Dark Souls
🔳Boa Sorte
🔳Você precisa de 4 mãos e +8000 de QI

●●●Tempo de jogo●●●
🔳Ouvindo uma música tu zera
🔳6h
🔳8h
🔳12h
🔳24h
🔳48h
🔳100h+ (esqueceram de fazer um final?)
☑️Você vê o início, e seu bisneto que vê o fim

●●●Trilha sonora●●●
🔳Deixa mutado
🔳Ouve a sua Playlist que é melhor
🔳Aceitável
🔳Perfeita
☑️Mozart compôs junto com Beethoven
🔳O Universo deveria ouvir isso

●●●Bugs●●●
🔳Cyberpunk 2077
🔳Disputa lugar com Mineirinho
🔳Pode estragar a gameplay
🔳Pode ficar irritante
🔳Pequenos bugs
🔳Bugs divertidos
☑️Nunca vi nenhum (patrão caprichou)
●●●Público●●●
🔳Crianças
☑️Adolescentes
☑️Adultos

●●●DLC's e Microtransações●●●
🔳Electronic Arts (EA)
🔳Cassino
🔳Só cosméticos
🔳O jogo só fica bom de verdade com as DLC's
🔳DLC's boas, mas espera uma promo
🔳São DLC's que valem a pena
☑️Jogo já veio completão (+respect) / Ou pelo menos eu não vi

●●●Vale a Pena Comprar?●●●
🔳GRÁTIS
☑️Preço aceitável
🔳Caso tenha dinheiro sobrando compre
🔳Compre somente em uma promoção
🔳Muito caro pelo pouco que entrega, não recomendo
🔳Queimar seu dinheiro seria mais divertido

●●●Opinião pessoal●●●
🔳Ao jogar percebi que fui roubado e torturado à jogar essa porcaria
🔳Se comprou reembolsa isso se conseguir
🔳É bom, mas pra zerar uma vez só
🔳Muito bom, recomendo!
🔳Obra-Prima, JOGUEM!
☑️Valeu cada centavo, foi como jogar God of War pela primeira vez!",1714775335,1714775335,True,142,29,0.910873472690582275,0,True,False,False,False,76561199091731281,96,12,60630,0,58521,1727550761,,271590,20241127_154138,100
156150087,schinese,热爱GTA系列，但昨天（1月16日17时45分）莫名其妙给我来了个永久封禁，也没有邮件。之前从来没被封过，佩岛抢劫一次没上过，德瑞一次没玩过，老抢劫都还没玩完，银行加现金凑不够100万，资产只有公寓，车只有白给的挽歌，官方数据也能查到（总收入只有1.9M），但就是被封了，对Rockstar非常失望，失望至极！,1705468958,1705468958,False,178,52,0.855477988719940186,0,True,False,False,False,76561198913670156,0,1,10424,0,10324,1713526948,,271590,20241127_154138,100
175208492,english,"i have played over 1,000 hours of GTA5. gotta say i enjoy the immersion, the various challenges, both in story mode and online, but dislike that the more i do, the greater the odds of my businesses getting raided. i would have expected the raids to be based on me gaining wealth or becoming so successful that enemies noticed me but instead the game hits you with a raid simply based on if you fail to multitask quickly enough. *shrug* it is what it is. until sep 17 2024, i would have said that the worst part was the cheaters, however rockstar surprised me. as of today, they demand that i allow some 3rd-party company to gain intimate access to my computer (kernel-level access) or they won't let me play the game i payed for. no way (in very profane terms) has this been necessary for the past 11 years, it's not necessary now, it adds no value to the game, it simply permits spyware to see everything inside my computer, which includes keylogging, personal files, financial records, legal documents, and browser history. nope. i can't go there. the game has been great, i think it is one of the best i've ever played (see previous transmission re: 1,000 hours of game play), but this sort of blackmail should be illegal. i uninstalled the game, dropped to steam to explain why, and will go find something else to play. GTA5, it was good to know you, but then you got weird. i'm out.",1726617314,1726617314,True,186,7,0.848043501377105713,23,True,False,False,False,76561198288086613,0,7,68029,0,68029,1726595491,,271590,20241127_154138,100
155741710,koreana,"Best loading screen simulator since 2013.
2013년 이후 최고의 로딩 화면 시뮬레이터입니다.",1704968328,1704968328,True,98,16,0.89495384693145752,0,True,False,False,False,76561198102107891,0,1106,6,0,6,1704968258,,271590,20241127_154138,100
175908044,english,"I like this game. I really do - it's one of the most fun experiences to play with friends hands down.
But I can't let go of what happened recently.

I got my account suspended, and character deleted, for violating their Terms of Service - I never cheated nor empathized with cheaters and I mostly played alone. 
I'm writing this negative review for the negative experience I have been given by support after submitting two support tickets, not only trying to appeal my suspension, but to understand why this had happened. In classic Rockstar fashion, I was not given a direct response. Maybe it's a software I have that conflicted with the new anti-cheat, but I couldn't know for sure. (if they indeed did disclose it I could avoid any future software conflicts, so problem is not solved. Shouldn't take an degree to understand this).

I'm more upset at the time I've spent, while I could've played other games or done other things instead of spending +600 online grinding unhappily on my own. But that's on me.

I feel betrayed and disrespected, this is not how you treat your clients - ""best regards"", they said.

(very dramatic, I know)

EDIT: after around a week of the second ticket, I received an e-mail regarding the status of my account - my suspension was lifted after Rockstar reviewed my account.

I understand bros cheat a lot, hence the ""no ban appeals"" policy. But you simply cannot apply these rules for these specific situations. I appreciate whomever reviewed my account.",1727476598,1727979082,True,64,6,0.839524447917938232,0,True,False,False,False,76561198095069234,183,5,41136,401,40580,1732492814,,271590,20241127_154138,100
175374461,koreana,"이 게임은 사실 제가 플레이 하지는 않았습니다. 

몇년전

제가 군대를 간 동안 아버지께 선물로 드린 게임입니다. 
평소 아버지가 게임을 좋아하셔서 노트북으로 게임을 하는 모습을 보고 군대에 있는 기간동안 좋은 컴퓨터로 더 좋은 게임을 하길 바래서 이 게임을 사두고 갔습니다. 
플레이 시간을 보시면 아시겠지만 정말로 만족스럽게 플레이 하신걸로 보입니다.
도전과제도 절반정도 달성되어있네요! 

아버지도 즐길수 있는 게임!

GTA6 나오면 5년전 기억을 되살려 이번에도 선물로 드릴까합니다.",1726840481,1726840481,True,48,5,0.839320063591003418,0,True,False,False,False,76561198241510456,44,2,38105,0,38105,1579259503,,271590,20241127_154138,100
175963452,russian,"Ты играешь - убивают с Опрессора
Ты Кушаешь - убивают с Опрессора
Ты Живешь - убивают с Опрессора
Ты Срешь - убивают с Опрессора
Ты на улице - убивают с Опрессора
Ты в школе - убивают с Опрессора
Ты в Колледже - убивают с Опрессора
Пока ты существуешь, существует обезьяна с 8000 лвлом и опрессором,
И если ты будешь жить, значит и он.",1727542681,1727542681,True,102,32,0.888939619064331055,0,True,False,False,False,76561199068307672,10,12,2544,0,1567,1729453268,,271590,20241127_154138,100
170717895,brazilian,É no GTA Online que a gente aprende sobre a constante oscilação entre a ânsia de ter e o tédio de possuir.,1721926570,1721962746,True,71,4,0.88395392894744873,0,True,False,False,False,76561197995305303,0,27,37414,0,37317,1725670354,,271590,20241127_154138,100
152383235,ukrainian,"Прикольно читати коменти , типу , ""в Грі немає Української Озвучки"" Шановні , Рокстари на хую вертіли нас із нашою озвочкою, для вузьколобих, пояснюю Окремо ""Дана компанія вкладує Єбені гроші в якісну Англійську озвучу, і персонажів, вони не перевели жодну свою гру ні на жодну мову в озвучці , і ніколи переводити не будуть, це офіційна позиція Компанії"" Досить писати під їх проектами цю срань, ви виглядаєте патріотичними Даунами.",1701167877,1701167877,True,186,5,0.881548285484313965,0,False,False,False,False,76561198164444555,0,5,136,0,136,1495572243,,271590,20241127_154138,100
175839549,english,"The new anti cheat was probably the worst decision they have made yet. I'm all for banning cheaters online, but it's targeting people who ain't done squat. Campaign is good though. Please go look at different Anti Cheat software!",1727388592,1727388592,True,126,3,0.831382930278778076,0,False,False,False,False,76561198192416290,0,17,10549,95,9873,1732000385,,271590,20241127_154138,100
175170901,english,"Has become unplayable on Steam Deck 😭

Please fix battle eye Integration into SD!",1726576552,1726576552,False,666,6,0.931181550025939941,39,True,False,False,False,76561198033197581,0,5,140248,0,138712,1729451307,422.0,271590,20241127_154138,100
179228364,schinese,一个赞封一个挂逼，这个游戏真的好玩，自由度很高而且怎么玩也玩不腻，可以来我们这里一起交流学习 Q群656305111,1731845571,1731845571,True,80,1,0.832448720932006836,0,True,False,False,False,76561198401543381,5,2,424,424,272,1732012796,,271590,20241127_154138,100
171869204,schinese,"买之前玩过玩过gtasa，但是让我震惊的是，在那么久之前的游戏居然那么完美，我可以开飞机，开坦克，开摩托，而且那么大的地图随便逛，尽管之前不会汉化全是瞎玩，但是依旧玩的不亦乐乎，后面在同学的引导下学会使用Steam，打折的时候拿下了gta5，我在现实生活中没多少朋友，而且不是很喜欢和别人接触，但是在gta5中我有三个朋友还有一条狗，我们虽然口上对谁都有偏见，但是依旧在有困难的时候互相帮助，我最喜欢崔佛，因为我的脾气和他一样火爆，但对好朋友总是那么诚实。
所以在这里感谢gta让我有了这么丰富的世界",1723346057,1723346057,True,252,22,0.879326283931732178,0,True,False,False,False,76561199226472393,98,15,5305,0,5266,1723780483,,271590,20241127_154138,100
172206101,brazilian,"===Gráficos===
🔲 Atari
🔲 Paint
🔲 Aceitável
🔲 Bom
✅ Ótimo
🔲 The Witcher 3
🔲 Red Dead Redemption II
🔲 Cada frame foi pintado por Da Vinci

===Requisitos===
🔲 Qualquer coisa que conduza energia
🔲 Uma calculadora com 1 pilha
🔲 PC da XUXA ou HOTWHEELS
✅ PC de entrada
🔲 PC Gamer
🔲 PC Master Race
🔲 PC com i9 13900k + 2x RTX 4090 (jogo mal otimizado)

===História===
🔲 História? que história?
🔲 Tem uma historinha
🔲 Uma história bacana
🔲 Uma história digna de prestar atenção
🔲 É sobre a vida real
✅ Feita pelo Tolkien ( prepare seus lenços )
🔲 Platão escreveu junto com Machado de Assis e virou novela das 21h.

===Jogabilidade===
🔲 Precisa de dois dedos pra jogar
🔲 Aceitável (4 dedos pra ser específico)
✅ Jogabilidade bacana
🔲Jogabilidade excelente

===Complexidade===
🔲 Jogo da velha é mais complexo
✅ Fácil de entender
🔲 Fácil de aprender, difícil de dominar
🔲 É daqueles jogos que as pessoas ficam estudando
🔲 Precisa de, no mínimo, 2 doutorados

===Dificuldade===
🔲 Você escolhe a dificuldade
🔲 Seu cachorro consegue
🔲 Da pra zerar com uma batata de controle
✅ Fácil
🔲 Médio
🔲 Quase Dark Souls
🔲 Dark Souls
🔲 Você precisa de reflexos instantâneos e 4 mãos

===Tempo de jogo===
🔲 Da pra jogar enquanto ouve 1 música
🔲 6h
🔲 12h
🔲 24h
✅ 48h
🔲 62h+
🔲 Você começa, seu neto termina

===Áudio, músicas===
🔲 Beep
🔲 É melhor jogar no mudo
🔲 Aceitável
✅ Muito bom
🔲 Músicas escritas por Hans Zimmer
🔲 Mozart escreveu junto com Beethoven

===Bugs===
🔲 Nunca vi nenhum
✅ Pequenos bugs
🔲 Pode ficar irritante
🔲 Pode estragar a gameplay
🔲 Assassin's Creed: Unity
🔲 Cyberpunk 2077

===Publico===
🔲 Crianças
✅ Adolescentes
✅ Adultos
✅ Moradores do porão da mãe que comem maionese
✅ Tudo e todos

===Compensa Comprar? ===
🔲 IT'S FREE
🔲 Preço justo
🔲 Compre se tiver dinheiro sobrando
✅ Espere uma promoção
🔲 Caro demais não recomendo
🔲 Mais fácil você queimar seu dinheiro
Publicada em 24 de junho.",1723760249,1723760249,True,89,48,0.828366935253143311,0,True,False,False,False,76561198064422311,30,19,43,0,43,1562858209,,271590,20241127_154138,100
173658456,russian,"топ игрулька, но не нашел мегалодона, хаги ваги не сгорел и не почернел, не прокатился на печке, и я не огурчик который прыгает по кочкам( а так претензий нету!",1724878998,1724878998,True,75,18,0.825888872146606445,0,False,False,False,False,76561199260225912,0,16,15201,0,15158,1730735131,,271590,20241127_154138,100
154398948,brazilian,"Impossivel jogar GTA V Online em 2023, toda sessão tem hacker, já tive o computador invadido por um hack da sessão, falha grave de segurança do GTA,ao qual tiver que resetar toda as configurações de rede e reinstalar o sistema operacional.
Parabéns ROCKSTARS.",1703537814,1703537814,False,123,53,0.825859665870666504,0,True,False,False,False,76561198107258161,0,2,7584,0,7584,1703528605,,271590,20241127_154138,100
177525825,russian,"От этой игры у меня возникают только ностальгические воспоминания. Помню как ссался кипятком в 2021-м от её покупки и онлайн-режима в целом. Играется всё ещё свежо, контента завались и больше. А сюжетка сама по себе весёлая и бодрая. Из минусов тут только дырявый античит, но это фиксится сессией по приглашению. Так что игра является достойной частью как и в сюжетном плане, так и в сетевом.",1729607337,1729607337,True,49,1,0.818783164024353027,0,True,False,False,False,76561199122563456,263,372,71366,0,71366,1722780947,,271590,20241127_154138,100
155689478,russian,"Есть сескизм, расизм, ущемление женских прав, ущемление лгбт. Все что нужно для жизни нормального здорового человека. Всем советую.",1704896179,1704896179,True,423,58,0.912007570266723633,0,True,False,False,False,76561198800703015,132,7,67996,0,53198,1728327868,,271590,20241127_154138,100
159095028,english,"Rockstar has completely neglected GTA 5 online on pc and let modders run rampant yet they keep selling this game at a discount to lure people to buy this malware of a game.
In every lobby there is now at least 1 modder carpetbombing the city or in godmode griefing people or generally messing up your grind and if you're like me and you call these people out you risk getting cyberstalked by them. 
This personally happened to me after they took offense to my lighthearted jabs at them. Nothing more. 

They then stalked me in every lobby, teleported me all over the map, blew my car up, my bulletproof tires, made me trip when running and steered my car into oncoming traffic.  Basically had full control of my character whenever they wanted to.
Hell they even closed the game several times and twice my internet connection stopped working while playing.

They then proceeded to stalk me and had access to whenever I would pop up online.
I figured it out after one of them told me that they had me on some sort of a list.
 I recall saying things like ""look modders your hax are really cool ok?"" or ""they need the mods to make up for their mental deficits"". I'm certain those coments were enough for them to chose to take it upon themselves to mentally torture me whenever they could.

Last time I played the game, yesterday, I talked to them and they said they wanted ""respect"".
So I uninstalled the game.

Later did some research and found that these modders not only can take all your ingame money from you and alter your lvl, they also have access to your IP and can possibly also find ways to remote control or directly implant malware on your computer. Read people saying some modder deleted applications on their desktop and stuff like this. It's not worth it having your computer hacked or destroyed because of vindictive nerds in desperate need of social validation. 

It's unacceptable Rockstar. You're among the most profitable game companies to date and you chose to reward these people and punish the fans who bought your product. If GTA 6 online is anything like this don't buy it.",1708726381,1708857738,False,234,26,0.861376345157623291,0,True,False,False,False,76561198142081443,0,2,4797,0,4797,1708652245,,271590,20241127_154138,100
169838823,schinese,"[strike]我康康是谁2024年了才打通GTA5，嗷原来是我[/strike]

线上模式赌场旁边的蹦迪很上头，在里面挂了一个多小时。

期待GTA6，我都不敢想象发售那天会什么样。",1720952003,1720952054,True,116,6,0.861156105995178223,0,True,False,False,False,76561198319473896,845,161,4429,0,4039,1722777347,,271590,20241127_154138,100
