recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,primarily_steam_deck,appid,fetch_date,total_reviews
170860905,"{'steamid': '76561199208283990', 'num_games_owned': 112, 'num_reviews': 33, 'playtime_forever': 15158, 'playtime_last_two_weeks': 0, 'playtime_at_review': 14070, 'last_played': 1729554621}",english,"CS2 update list after CSGO :

+Allowed Spinners in every gamemode
-Removed Battelpass
-Turned my fps from 400 to 40
-Deleted many maps

i missed good days in CSGO",1722062805,1723086179,False,573,31,0.925045788288116455,0,False,False,False,False,730,20241129_073639,20
176636297,"{'steamid': '76561198044360052', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 504456, 'playtime_last_two_weeks': 845, 'playtime_at_review': 500260, 'last_played': 1732792695}",english,"After nearly 8,000 hours in cs:go, I think it's only fair to commit to saying that I am thoroughly disappointed with CS2. The game has taken the gripping core concept of a counter-strike game, and built around it with the primary goal of building esports and cosmetic frameworks to generate revenue. There have been numerous requests for changes that should have been prioritized, with no exaggeration, since 2015. Anti-cheat and tickrate have been eschewed to spend time developing cosmetics and designing gameplay within the skins economy rather than engaging with the gameplay of the core game. And with all this extra revenue, you really can't afford 128 tick, even just for premier or paying premier players? 

The disrespect the continued non-development of the game itself reflects upon the community and the spirit that keeps the game alive should long ago have fractioned the playerbase, but the way back has been walled off by removing csgo from steam (possibly one of the most dishonest, anti-consumer moves i've ever seen). There is nothing honest going on at valve when it comes to cs2, and nothing elevating this game beyond a general shooter other than the allowance from valve for us measly customers to still interact with the core mechanics of counter-strike. perhaps they'll slowly sculpt this game into something decent, but the philosophy and principles pushing the counter-strike project at valve have long since left the realm of mechanics and passion for greener* pastures.",1728402020,1728405257,False,145,1,0.858869016170501709,12,True,False,False,False,730,20241129_073639,20
156806145,"{'steamid': '76561198039891533', 'num_games_owned': 26, 'num_reviews': 4, 'playtime_forever': 278763, 'playtime_last_two_weeks': 0, 'playtime_at_review': 276460, 'last_played': 1719742353}",english,Too many hackers... Hacking blatantly It feels really sad to put so much time and effort to rank up or even play the game now :( sorry i love Cs but this is Hectic.....,1706208958,1706208958,True,216,17,0.855361700057983398,10,False,False,False,False,730,20241129_073639,20
178794024,"{'steamid': '76561199214753638', 'num_games_owned': 104, 'num_reviews': 28, 'playtime_forever': 67266, 'playtime_last_two_weeks': 0, 'playtime_at_review': 67266, 'last_played': 1727308821}",english,"CounterStrike: Where the only thing more reliable than your terrible aim is the endless cheaters spinning around like they’re auditioning for Dancing with the Stars. You’ll learn real fast that the only thing more accurate than your gunshots are the cheaters aimbots, which somehow always seem to have perfect aim. But hey, at least you’ll get to experience the sweet, sweet thrill of a game where everything looks fine until you die in 0.1 seconds to someone who’s clearly not from this dimension. But don’t worry, Valve’s totally on it. I’m sure they’re working hard on that anti cheat system. Any day now. In the meantime, enjoy getting headshot by a guy who’s both floating and twerking through the map.
10/10 would totaly throw my keyboard across the room again.",1731281003,1731281003,True,244,103,0.894244790077209473,29,True,False,False,False,730,20241129_073639,20
177009648,"{'steamid': '76561198329973156', 'num_games_owned': 66, 'num_reviews': 5, 'playtime_forever': 135927, 'playtime_last_two_weeks': 4039, 'playtime_at_review': 121270, 'last_played': 1732755464}",english,"If valve installs a proper anti cheat and stops with battle passes the game would be much better. Game is 9/10, however until the fix the anti cheat and put back the gamemodes they took away im giving the game a 5/10",1728866631,1728866631,True,118,9,0.840101361274719238,11,True,False,False,False,730,20241129_073639,20
169865981,"{'steamid': '76561199692777826', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 11425, 'playtime_last_two_weeks': 221, 'playtime_at_review': 7462, 'last_played': 1732024878}",english,"A heaven game for smurfs, cheaters, griefers, etc., as they don't get punished for it

very nice",1720976169,1720976169,True,283,34,0.887165606021881104,10,True,False,False,False,730,20241129_073639,20
176254813,"{'steamid': '76561198119573861', 'num_games_owned': 130, 'num_reviews': 6, 'playtime_forever': 235730, 'playtime_last_two_weeks': 751, 'playtime_at_review': 230211, 'last_played': 1732784570}",english,Imagine it being over a year since the release of a game and there are still 3 maps from the OFFICIAL trailer for CS2 that aren't in it yet. This most recent update is a testament to this development team's utter incompetence.,1727918182,1727918182,False,126,1,0.834449529647827148,0,True,False,False,False,730,20241129_073639,20
176518035,"{'steamid': '76561199221198729', 'num_games_owned': 30, 'num_reviews': 2, 'playtime_forever': 50744, 'playtime_last_two_weeks': 987, 'playtime_at_review': 46232, 'last_played': 1732814457}",english,"every time i play this game, it's a gamble. either you'll meet the nicest people ever and have fun, or be tormented and harassed to the point of suicide. the anti cheat is practically non existent, cheaters can just blatently shoot you through walls or do some crazy inhuman shit, and the game just looks over it like a blind paraplegic. for some reason, i keep coming back, and every time i'll either get a team full of retards or an enemy team full of cheaters, (possibly both) and i'll abandon the match to avoid suicidal thoughts, which the game accompanies with a 1 week competitive ban. 10/10",1728242879,1728242879,True,77,13,0.824758172035217285,0,True,False,False,False,730,20241129_073639,20
176262785,"{'steamid': '76561199171771762', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 20652, 'playtime_last_two_weeks': 1151, 'playtime_at_review': 17106, 'last_played': 1732848897}",english,"1 Year since release.  Hardly any anti cheat improvements, removed gamemodes, removed live games, removed OverWatch system, no seasons as promised, and now we get the barebones BattlePass with no missions, no co-op missions, no new maps, no new game modes, no medal and less rolls for $3-4 more then your average CSGO Operation Pass.  Yikes.",1727930421,1727930475,False,128,1,0.820383548736572266,0,True,False,False,False,730,20241129_073639,20
178600856,"{'steamid': '76561199767360247', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 4371, 'playtime_last_two_weeks': 285, 'playtime_at_review': 3825, 'last_played': 1732675084}",english,"fantastic game. Just needs to work on, cheating, movement, matchmaking, networking, community maps, cheating, anti-cheat, maps that have been gone for years. cheating. and add back signatures to trade ups",1731043742,1731043742,True,55,15,0.811638295650482178,0,True,False,False,False,730,20241129_073639,20
