recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,primarily_steam_deck,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played,author_deck_playtime_at_review,appid,fetch_date,total_reviews
179151922,japanese,日本語字幕の付け方は「設定→オーディオ→キャプションあり→字幕(会話のみ)」でできます。レビューが圧倒的好評となっておりますので昔のゲームではありますがやってみてもいいかと思います。無料期間中に入手したのでおすすめとします。日本語字幕の付け方を教えてくださったフレンドさんに感謝です！,1731767390,1731822110,True,63,1,0.8466821312904357,4,False,True,False,False,76561198969709215,37,117,25,25,25,1731768682,,220,20241127_134221,100
171364679,english,"Easily the best game Valve has ever made. Incredible sci-fi story, problem solving, and level design. The combine enemies are really cool. Needs a movie adaptation eventually. If you're thinking about trying it, do. Goes on sale often enough. Gameplay stands the test of time. The physics and graphics rival modern releases. 

Thanks Valve.",1722701016,1722709100,True,68,0,0.8319048285484313,0,True,False,False,False,76561198284999132,113,19,882,0,605,1726586543,,220,20241127_134221,100
179100982,schinese,太好了，半条命2终于更新创意工坊了，我之前都幻想过半条命2更新创意工坊，现在有了,1731716125,1731716125,True,89,1,0.8740013241767883,0,False,False,False,False,76561199472701926,41,7,503,77,426,1732344850,,220,20241127_134221,100
178095054,spanish,"Este jugo es una obra maestra en todos los sentidos de la palabra, ya es la décima vez que lo completo y mi primera vez platinandolo. Este juego redefine los fps. La narrativa es increíble y inmersiva, con personajes icónicos y memorables, además el mundo esta muy bien logrado, por que se siente vivo y lleno de detalles. Gráficamente, incluso hoy en día, son impactantes por su estilo y diseño artístico, y las físicas logran que el juego tenga una jugabilidad impresionante.
Cada combate y cada puzzle están muy bien diseñados y son inolvidables, 100% recomendado, es de esos juegos que tienes que jugar antes de morir",1730379083,1730379083,True,47,1,0.815848171710968,0,True,False,False,False,76561199067858655,0,4,1546,5,1541,1731898322,,220,20241127_134221,100
179137813,english,"I just recently finished Half-Life 2, for the second time. The first was some time ago. But this time, finishing the game was different. My daughter watched me play through the game, always pointing out little things. After I completed the game, she said ""Dad, I really liked watching you play Half-Life 2"" And I said ""I know, it was fun, but now it's over and I will be playing something else."" She looked at me, full of innocence, and said, ""Well, maybe you can get Half-Life 3, and I can watch you play it?"" I looked at her, moisture rimming my eyes, and said, ""I don't think that is going to happen hun, there isn't a Half-Life 3, and likely won't ever be."" I will give this game a recommend, because it is amazing. But with no closure in sight, it's a difficult decision. All I can say is:

""Wake up, Mr. Freeman""",1731754761,1731754761,True,113,9,0.8079875707626342,0,False,False,False,False,76561199430034870,0,18,287,287,287,1731754377,,220,20241127_134221,100
155673923,schinese,"虽然近几年都听到说有黑客陆陆续续进攻了R星，窃取了GTA5代码。更有甚者说，窃取到了不少GTA6的开发内容。就在上个月，GTA下一部作品的预告片发出来以后。R星再次遭遇到黑客打击，并窃取与泄露了GTA5源代码！
从此处也可以看出，GTA这个系列究竟有多神，多吸引玩家！而玩家是多么地渴望一款好玩的游戏能够有续作出现。

同样的道理，或许如今的玩家无法理解千禧年时的《半衰期》到底有多火爆。
但就在G胖公开发布续作开发，并紧锣密鼓的赶工时，G胖与他的整个Valve公司都遭受到了黑客猛烈的进攻。甚至到了G胖必须删档格式化一切都重来的地步。最终被宣告，窃走了大概1/3的内容，一点几个g大小。
GTA的作者是R星，R星的背后有T2，有雄厚的资本撑着项目。
可2003年的G胖还未开发Steam，风还没把钱刮来给他，唯有道歉、跳票，花费更长的时间去重写，金钱与时间的损失都由自己弥补。
可想而知G胖对此事有多愤怒，也或许因为此事，让G胖对新作的开发更加敏感与害怕，一个游戏工作室竟最终解散了一切游戏开发团队，仅留下了平台开发和游戏维护人员。
或许，不数3，很大的原因就在于此。

私生饭最终毁灭了一切！

最终，延期了整整一年，连《CS起源》都发行在了它前面的《半衰期2》，面世了。
V社在这成立公司短短6、7年内，就创下了两大壮举。
一是开发了《半衰期》，改变了后续射击游戏的设计思路，增添了射击游戏的乐趣，不再以单纯的射爽为标准；其衍生作“死亡竞赛”和“反恐精英”更是未来电子竞技射击游戏类的标杆作品。
一是开发了“起源”引擎，这是刚刚步入21世纪初，主机刚刚迈入3D时代后的，一款性能极强，物理拟真并具备出色的演出效果的强大游戏引擎。
而这两者的结合，便是这款令全球都期待已久的续作——《半衰期2》。

《半衰期2》的故事线是《半衰期》的延续，但时间线跨越了非常久。
黑山研究所的事故没有被军队压下来，而主角弗里曼也被冰冻睡眠了20年。醒来之后地球已被外星文明统治了地球。（如今想一想，这不是克苏鲁吗？）
重回地球的弗里曼得到了爱莉克丝的帮助，面对如今复杂的局面（有外星联合军，地球中屈服于外星的国民护卫队，以及反抗军），弗里曼只能打头阵的先行突破，鼓励士气，鼓舞着反抗军奋勇起义。最终干掉了投降派，摧毁了传送门。

本作有着非常多超前的内容，什么传送门、重力枪。在本作不仅要打异形、要打僵尸，还要干机甲，干科技；肉体的，机械的轮番上阵，别提有多精彩了。
更精彩的还有许多设定：
按E可拾取互动东西，至少领先了十年，之后有这个设定且非常优秀是2013年的《上古卷轴5》。甚至影响着未来VR游戏的发展，也因此在《半衰期：爱莉克丝》中，玩家几乎可以拾取游戏世界中任何一个物品，可以随意互动！
在沼泽地中开着气垫摩托狂飙，这个第一人称的飙车情节，后来众多游戏都有所运用，比如说《使命召唤：现代战争2》的雪橇狂飙。
“我们不去莱温霍姆”这个场景，不仅仅是《半衰期2》的名场面，后续在Garry’ Mod和求生之路中均有玩家进行复刻成三方地图。是一个经典的“鬼城”设定，能看到许多掉san值的血腥场景！
这部续作没有辜负玩家的期待，也仍对得起“神作”这个称号。
续作有无？有，但都还是围绕着《半衰期2》进行的，如之后推出的第一章、第二章和VR神作：爱莉克丝。

私生饭的所作所为，真令人可恨，只是图自己的好奇，就让全球多等一年，也让开发者产生了心理阴影。抵制这种行为！",1704871711,1709172227,True,40,1,0.8066358566284179,0,True,False,False,False,76561199036688805,0,53,493,0,493,1704509530,,220,20241127_134221,100
179153051,schinese,2004年发行的游戏，2024年大翻新免费送，不用跟玩家玩Reforged和Remake这种愚蠢文字游戏来骗钱，好评。,1731768246,1731768246,True,62,1,0.8507342338562011,0,False,False,False,False,76561198009281043,13466,54,75,0,75,1426190685,,220,20241127_134221,100
160691446,english,"It's 2004. You boot up HL2 on your shiny new gaming PC with an Athlon 64 processor, ATI Radeon 9800pro, and blue cold cathode light tubes. Maybe you'll play some UT2004 later. No, no, no - you haven't quite finished Metroid Prime 2 yet.

Life is good, you've no idea this is a moment you'll be so nostalgic about in 20 years. Maybe in 2044 when Half Life 3 releases you'll look back and be equally nostalgic about reading my review today.",1710613893,1710613893,True,147,18,0.8935883045196533,14,False,False,False,False,76561197971177338,0,49,23,0,23,86400,,220,20241127_134221,100
169479731,schinese,致敬传奇耐电王，耐摔王，耐晕王，耐打王，耐咬王，耐毒王，耐射王，耐炸王，耐压王，耐核王，耐刺王，耐肘王，耐烧王，耐夹王，耐吊王戈登弗里曼,1720593089,1720593089,True,62,23,0.8416312336921691,0,True,False,False,False,76561199541428150,0,2,1280,22,1183,1732027642,,220,20241127_134221,100
160949697,english,"One thing I don't know why
It doesn't even matter how hard you try
Keep that in mind, I designed this rhyme
To explain in due time
All I know
Time is a valuable thing
Watch it fly by as the pendulum swings
Watch it count down to the end of the day
The clock ticks life away
It's so unreal
Didn't look out below
Watch the time go right out the window
Tryin' to hold on, did-didn't even know
I wasted it all just to watch you go
I kept everything inside and even though I tried
It all fell apart
What it meant to me will eventually
Be a memory of a time when I tried so hard
I tried so hard and got so far
But in the end it doesn't even matter
I had to fall to lose it all
But in the end it doesn't even matter
One thing, I don't know why
It doesn't even matter how hard you try
Keep that in mind, I designed this rhyme
To remind myself how I tried so hard
In spite of the way you were mockin' me
Acting like I was part of your property
Remembering all the times you fought with me
I'm surprised it got so far
Things aren't the way they were before
You wouldn't even recognize me anymore
Not that you knew me back then
But it all comes back to me in the end
You kept everything inside and even though I tried
It all fell apart
What it meant to me will eventually
Be a memory of a time when I tried so hard
I tried so hard and got so far
But in the end it doesn't even matter
I had to fall to lose it all
But in the end it doesn't even matter
I've put my trust in you
Pushed as far as I can go
For all this
There's only one thing you should know
I've put my trust in you
Pushed as far as I can go
For all this
There's only one thing you should know
I tried so hard and got so far
But in the end it doesn't even matter
I had to fall to lose it all
But in the end it doesn't even matter",1710887275,1710887275,True,67,27,0.8324966430664062,5,True,False,False,False,76561199468677586,0,4,6,0,6,1707332496,,220,20241127_134221,100
178049810,english,"---{ Graphics }---
☐ You forget what reality is
☑ Beautiful
☐ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☑ Very good
☐ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐ Eargasm
☑ Very good
☐ Good
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☐ Kids
☑ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☑ Potato
☐ Decent
☐ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Game Size }---
☐ Floppy Disk
☑ Old Fashioned
☐ Workable
☐ Big
☐ Will eat 10% of your 1TB hard drive
☐ You will want an entire hard drive to hold it
☐ You will need to invest in a black hole to hold all the data

---{ Difficulty }---
☐ Just press 'W'
☐ Easy
☑ Easy to learn / Hard to master
☐ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☑ Nothing to grind
☐ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☐ Average grind level
☐ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☐ No Story
☐ Some lore
☐ Average
☐ Good
☐ Lovely
☑ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☑ Average
☐ Long
☐ To infinity and beyond

---{ Price }---
☐ It's free!
☑ Worth the price
☐ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☐ Never heard of
☑ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☐ 9
☑ 10",1730311003,1730727297,True,377,22,0.7799142003059387,0,True,False,False,False,76561199182376384,81,5,1618,66,1551,1732482309,,220,20241127_134221,100
177573542,schinese,伟大的续作！2004年能有这样的地图的交互和重力枪的设定太震撼了，中文配音虽然不及现在的一众3A，但是还是看得出曾经代理对华语玩家的重视，只可惜连现在的valve还没有再续辉煌，快点出3吧！！！！！！！！,1729674134,1729674134,True,41,2,0.7654499411582946,0,True,False,False,False,76561199113718828,236,83,903,50,853,1732337783,,220,20241127_134221,100
154765476,english,"They don't make games like this anymore. Almost 20 years later, it still looks graphically and mechanically impressive.",1703901799,1703901799,True,54,2,0.8100940585136412,0,True,False,False,False,76561198414422087,361,56,819,2,817,1731797312,,220,20241127_134221,100
173731420,japanese,"このレビューを見ている貴方が、2024年にHalf-Life 2をやって革命的な面白さを味わえるかというと、恐らくNOだろう。
なぜならば、Half-Life 2が成し遂げた様々なことが、今のゲームでは当たり前のスタンダードとして取り入れられたから。
それでもこのゲームを楽しんでみたい、FPSの記念碑に触れてみたいというなら、Half-Life 2の非公式アップデート版であるHalf-Life2: Update(SteamでDL可能)に、Half-Life 2: MModと呼ばれるMODを導入してのプレイがおすすめ。「Update」でマイナーなバグフィックスとグラフィックの補強が行われ、「MMod」によって各オブジェクトのグラフィックやパーティクルに全体的なブラッシュアップを施すことができ、貴方のエクスペリエンスはより良いモノとなる。

以下は、「Update」のSteamページと「MMod」の導入解説を行っている記事(英語)である。
https://store.steampowered.com/app/290930/HalfLife_2_Update/
https://steamcommunity.com/sharedfiles/filedetails/?id=2981358696

英語ではあるが、導入方法も細かに解説されている。",1724946632,1724946632,True,31,0,0.7584028244018554,0,True,False,False,False,76561198274405962,239,20,4965,9,4956,1731829265,,220,20241127_134221,100
159918944,schinese,"我该怎么评价呢？
不愧是VALVE，也不愧是半条命，就像是一坛老酒，好玩，有趣，简洁，但不简单，有时会让我忘记这是一款老游戏。
我想我得感谢我的电脑——即使她的配置很烂，但是正因如此，我这个00后才能体验到这些优秀的老作品，谢谢你们陪我从初中到高中到大学再到工作，这些经历我会一直铭记。
我在最棒的年纪体验到了最棒的事情呢，真好。",1709661815,1709661815,True,40,1,0.8075630068778991,0,True,False,False,False,76561198900539932,113,5,1183,0,1183,1614659812,,220,20241127_134221,100
177046911,russian,"---{Сюжет}---
☐ Это заменит тебе жизнь
☑ Запоминающийся
☐ Интересный
☐ Не скучный
☐ Лучше иди поспи
☐ Сюжет?

---{Графика}---
☐ Реальность выглядит хуже
☐ Сочная
☑ Хорошая
☐ Приемлимо
☐ Плохая
☐Там что-то есть?
☐ Опасно для глаз

---{Геймплей}---
☐ Этим можно заниматься вечно
☑ Интересен
☐ Просто геймплей
☐ Ну такое
☐ Лучше просто сидеть на месте
☐ Похоже разрабы забыли, что делали игру

---{Аудио}---
☐ Экстаз
☑ Очень хороша
☐ Хороша
☐ Сойдет
☐ Ваш голос звучит лучше
☐ Играй без звука

---{Динамика}---
☐ ЧТО ЗДЕСЬ ПРОИСХОДИТ?!
☐ Очень динамично
☑ Интенсивно
☐ Умеренно
☐ Спокойно
☐ Можно даже заснуть
☐ Может она просто зависла?

---{Сложность}---
☐ Продайте душу сатане
☐ Это будет тяжелый путь
☐ Просто научиться / стать мастером тяжело
☑ Средне
☐ Иногда нужно будет играть двумя руками
☐ Press ""X"" to win

---{Аудитория}---
☐ Новорожденные
☐ Дети
☑ Взрослые
☑ Люди
☐ Точно НЕ люди

---{Требования к ПК}---
☐ Ждите квантовый компьютер
☐ Мощный
☐ Нормальный
☐ Первый компьютер пойдет
☑ Калькулятор сойдет
☐ Она запуститься, даже если вы просто подключите электричество

---{Прокачка}---
☐ За одну жизнь не справишься
☐ Переизбыток гринда
☐ Иногда можно заскучать
☐ Это просто игровой процесс
☐ Только если вы хотите стать показушником
☑ Тут нечего прокачивать

---{Время игры}---
☐ Бесконечность не предел!
☐ Довольно длинная
☑  Средняя
☐ Короткая
☐ Вы не успеете моргнуть

---{Цена}---
☐ Тебе некуда девать деньги?
☐ Не стоит трат
☐ Можно подождать скидки
☑ Цена оправдывает ожидания
☐ Бесплатна

---{Баги}---
☐ ОСТОРОЖНО! ЗАПОВЕДНИК!
☐ Могут раздражать
☐ Иногда попадаются
☑ Ты их видел?
☐ Тут просто нечему баговать

Итог: Это Half-life мать его 2. Надо что-то ещё говорить?",1728923542,1728923542,True,41,5,0.7560856342315673,0,True,False,False,False,76561198003606978,118,10,794,0,794,1713506166,,220,20241127_134221,100
